,date,Open,High,Low,Close,Volume,up/down,Sentiment,true_value
6128,2004-04-12,-0.015792293804611036,-0.02134192143506645,-0.015260333984405471,-0.016886605582041334,-0.38651019477885,1,0.7592150720061915,-1
6129,2004-04-13,-0.009900748641335218,-0.020849918942039056,-0.02705808778394232,-0.03279331978988065,-0.21295425835264448,-1,0.7887725185297144,-1
6130,2004-04-14,-0.025691692820455136,-0.03617228229632054,-0.03269298740420304,-0.03407514257185753,-0.14559854112988085,-1,0.8749275572822152,1
6131,2004-04-15,-0.02696418641864562,-0.034605907012396665,-0.03411440352462927,-0.03339890535616909,-0.13423733581519778,1,0.8774152245498991,1
6132,2004-04-16,-0.02629287089834055,-0.031874791132734406,-0.027870325567042924,-0.027575190827029958,-0.17800502676557192,1,0.8875208461764488,1
6133,2004-04-19,-0.020561639889167555,-0.03249732489942201,-0.02488535171414821,-0.026353926601681857,-0.3364667904165557,1,0.9507245029546225,-1
6134,2004-04-20,-0.019299165925608482,-0.029404737800392794,-0.03681509415343902,-0.04418842152887209,-0.1668061243839558,-1,1.0204538512712376,1
6135,2004-04-21,-0.03700386031932972,-0.04300007199547607,-0.038906606444923136,-0.038193124422618116,-0.04259027961008802,1,1.0016792382769493,1
6136,2004-04-22,-0.031052197348265656,-0.02588039341156396,-0.03289604684997825,-0.02220566547260688,0.0053431866223365605,1,1.046819332706576,1
6137,2004-04-23,-0.015181096092094212,-0.026733867123958324,-0.019839324486635383,-0.021529428256918438,-0.2276156233063545,1,1.120092235395225,-1
6138,2004-04-26,-0.01450978057178914,-0.023560953087292055,-0.02176838922149929,-0.02664662629205449,-0.2846921547682145,-1,1.3203085417538643,1
6139,2004-04-27,-0.019589735329919658,-0.022074904741005232,-0.01910831048184477,-0.024042608357014883,-0.16166653150350396,1,1.2713107879776808,-1
6140,2004-04-28,-0.017004669595013046,-0.03055943752892655,-0.033149871157197204,-0.039888764008225185,0.02097836917444797,-1,1.3076442549235392,-1
6141,2004-04-29,-0.032735495966344265,-0.03990748489644685,-0.0470188313036409,-0.048488079049519024,0.02281780241587284,-1,1.3186621688496807,-1
6142,2004-04-30,-0.04127222467231517,-0.0494864722096739,-0.047841222059030256,-0.05513942718591898,-0.09853069054047968,-1,1.330016343626055,1
6143,2004-05-03,-0.04787516389442194,-0.05002867903872445,-0.04777015125300901,-0.044854565651789316,-0.13266840746221775,1,1.41750190747171,1
6144,2004-05-04,-0.0376651562050036,-0.04097181682013869,-0.042094639743593065,-0.04277538854086622,-0.08370702265370279,1,1.4849981279269817,1
6145,2004-05-05,-0.035601111470930875,-0.043652728363777794,-0.03700800062692525,-0.04077695617211481,-0.18817601057109767,1,1.4514300628370316,-1
6146,2004-05-06,-0.03361722381390945,-0.047207195354220514,-0.048785448481884826,-0.0483871481218044,-0.16637331656244406,-1,1.4018364988155403,-1
6147,2004-05-07,-0.04117202832600105,-0.05145448218178349,-0.05657277822736216,-0.06381948696938451,-0.08830560575726497,-1,1.410436874656724,-1
6148,2004-05-10,-0.05649204967744415,-0.07013049518241482,-0.07586342557600262,-0.07550728839874885,0.05495378316311912,-1,1.6457802586633912,1
6149,2004-05-11,-0.06809478658063013,-0.07315279621101163,-0.06825884933172299,-0.0670997421201128,-0.1531185770286472,1,1.5621776919158268,1
6150,2004-05-12,-0.05974843093265605,-0.07128519491094859,-0.07922405940358175,-0.06525270614293356,-0.06450117557411958,1,1.5175180127675925,-1
6151,2004-05-13,-0.057914837795106026,-0.06604386223012619,-0.06354787018973912,-0.0661005259357371,-0.21950047665300945,-1,1.50607011922324,-1
6152,2004-05-14,-0.058756487104145334,-0.06671660033283718,-0.06712171643538198,-0.06684741480082601,-0.2601844118751125,-1,1.486525849374573,-1
6153,2004-05-17,-0.05949794006687052,-0.073142755343807,-0.07613755582779931,-0.07855540241573326,-0.20922129089210575,-1,1.5038083971176857,1
6154,2004-05-18,-0.07112071623931934,-0.07474929409654962,-0.07132504696292795,-0.07109660685761561,-0.25093314469029915,1,1.4363542712273303,-1
6155,2004-05-19,-0.06371620624669892,-0.06287094819345969,-0.06686789212816302,-0.0739327659263991,-0.1451116323306801,-1,1.4542397764443598,1
6156,2004-05-20,-0.06653172357812824,-0.07623534244283645,-0.06997470164852296,-0.07341801819505404,-0.3277565330086321,1,1.437084295872958,1
6157,2004-05-21,-0.06602072221192576,-0.06918665366517858,-0.0661571840679499,-0.06900733665392103,-0.3020044676286838,1,1.436506596203946,1
6158,2004-05-24,-0.06164214187799477,-0.06753995144361764,-0.06353771721745037,-0.06714011449119865,-0.3188298716899525,1,1.4442541600373162,1
6159,2004-05-25,-0.0597885094711817,-0.054968785703407685,-0.06458347336319244,-0.04933589884232279,-0.14668056068366014,1,1.4696219715033492,1
6160,2004-05-26,-0.0421138739813547,-0.0520468933468572,-0.04512022548564301,-0.04742830430851455,-0.2420605843493086,1,1.4275537569957726,1
6161,2004-05-27,-0.04022016303601599,-0.04477730549069743,-0.040094504202707916,-0.0410292834914016,-0.19980772077422554,1,1.4278137754110691,-1
6162,2004-05-28,-0.03386771467969498,-0.04604245475848213,-0.03680494118115027,-0.04163486905768981,-0.3485313084411953,-1,1.4734450832467425,1
6163,2004-06-01,-0.034468892757580166,-0.0460324138912775,-0.04165806193517664,-0.0411100282335733,-0.31314926903261103,1,1.8362946365621644,1
6164,2004-06-02,-0.033947871756746274,-0.04061034560077174,-0.036256680677557135,-0.03728474607318558,-0.3057374350892225,1,1.8498949651705907,-1
6165,2004-06-03,-0.03015043023143765,-0.043411747550866416,-0.03835834594133024,-0.04571247853736432,-0.3161789237831931,-1,1.8673285747335853,1
6166,2004-06-04,-0.03851682514867432,-0.03953597280987503,-0.03828727513530877,-0.03979792617328203,-0.3795311686569733,1,1.8118384085356147,1
6167,2004-06-07,-0.032645319254661555,-0.028119506798198832,-0.0323376333740966,-0.02171110392680476,-0.3273237251871203,1,1.9098974470089498,1
6168,2004-06-08,-0.014690133995154559,-0.02647280457663768,-0.01918953426015476,-0.01993471959902576,-0.3389554353902481,1,1.9460371286565303,-1
6169,2004-06-09,-0.012926678300024424,-0.02647280457663768,-0.02353500639974322,-0.030885725256072638,-0.29215808968929186,-1,1.8838224862926571,1
6170,2004-06-10,-0.023797981875116645,-0.032206139750487466,-0.02337255884312324,-0.0256978755715361,-0.3550234257638713,1,1.871327840878732,-1
6171,2004-06-14,-0.018647889674566008,-0.032206139750487466,-0.03268283443191429,-0.03698195329004148,-0.3448524419583455,-1,1.9306628802924368,1
6172,2004-06-15,-0.029849841192495057,-0.031312502569274585,-0.02950495410553312,-0.0301993949476125,-0.2547743141062158,1,1.9518330300594553,1
6173,2004-06-16,-0.02311664672017993,-0.03340100294783975,-0.02416449068164634,-0.028634965568034437,-0.3508035495041319,1,1.9306790774794185,-1
6174,2004-06-17,-0.021563603352309682,-0.03512803210703795,-0.027880478539331673,-0.03015902257652665,-0.2813919951291875,-1,1.913052007734437,1
6175,2004-06-18,-0.023076568181654284,-0.029705963816531962,-0.024895504686436955,-0.02716137402339954,-0.17108010162138418,1,1.8042558758630538,-1
6176,2004-06-21,-0.02010073669612214,-0.030619682732154336,-0.025088411159923184,-0.03192531381153419,-0.3748784845757221,-1,1.7956977544800445,1
6177,2004-06-22,-0.02483000424215301,-0.033631942893546506,-0.03043902755609893,-0.02777705268245921,-0.2350815582274319,1,1.8013116280688912,1
6178,2004-06-23,-0.020711934408638732,-0.02349066701685941,-0.022966439951572812,-0.01803721815798921,-0.20159305303796146,1,1.7167858856206764,-1
6179,2004-06-24,-0.011042986989317344,-0.022295803819507357,-0.014630849702502348,-0.02147896279306089,-0.2282648350386221,-1,1.7330459852693516,-1
6180,2004-06-25,-0.014459682398631853,-0.022667315906078945,-0.02041804390709453,-0.027756866496916287,-0.002122748298740858,-1,1.7162370946526153,-1
6181,2004-06-28,-0.020691895139375912,-0.026051088154042928,-0.022976592923861564,-0.028846920516235382,-0.2500675290472757,-1,1.6389520597413685,1
6182,2004-06-29,-0.02177401567956956,-0.03040882452085685,-0.022885216173262824,-0.025970389076365823,-0.2390309295987265,1,1.5937418361290159,1
6183,2004-06-30,-0.018918419809614364,-0.0244445494013003,-0.021047528188997657,-0.021287194030403103,-0.18557916364202728,1,1.5814821165485144,-1
6184,2004-07-01,-0.01426930934063502,-0.027818280782059657,-0.031769066925926195,-0.03329797442845423,-0.17373104952814356,-1,1.5785802724462328,-1
6185,2004-07-02,-0.0261926745520262,-0.039556054544284285,-0.03156600748015099,-0.036891115455098086,-0.3959237648967302,-1,1.5820482186265845,-1
6186,2004-07-06,-0.029759664480812117,-0.04334146148043377,-0.04176974463035287,-0.046146481526537664,-0.28864152613950905,-1,1.6465957409253607,1
6187,2004-07-07,-0.0389476694378255,-0.046363762509030786,-0.0400335863689752,-0.04400674585898578,-0.2641337832464071,1,1.6184094803503664,-1
6188,2004-07-08,-0.0368235068959643,-0.04962704435053897,-0.04632842918800528,-0.05331257739428268,-0.22491057442190612,-1,1.6535805552930747,1
6189,2004-07-09,-0.046061610026134736,-0.053191552208186325,-0.04593246326874385,-0.04957813306883812,-0.34111947449780683,1,1.6410631943770382,1
6190,2004-07-12,-0.042354345212508825,-0.05264934537913577,-0.04836917661804566,-0.048023796782031516,-0.37990987550079597,1,1.6531318361850882,1
6191,2004-07-13,-0.04081132147926998,-0.052458568902247545,-0.041993110020705576,-0.04722644245308506,-0.3338699434874853,1,1.7962662442974258,-1
6192,2004-07-14,-0.040019770343387516,-0.0491450827247162,-0.047232043721704864,-0.05093060750021523,-0.19196307900932533,-1,1.7226877322960008,-1
6193,2004-07-15,-0.04369697625311919,-0.054135393725422365,-0.048409788507200666,-0.055755105844978656,-0.22079890011754466,-1,1.6979826037653243,-1
6194,2004-07-16,-0.04848636160693853,-0.05660544705776398,-0.05409545298890536,-0.06110444501385859,-0.19829289339893447,-1,1.640351434871189,-1
6195,2004-07-19,-0.05379676796159177,-0.06328262374885002,-0.05868459646342401,-0.0615990065596607,-0.2688405683053472,-1,1.7393187203447014,1
6196,2004-07-20,-0.05428773005853142,-0.059908892368090674,-0.05609558852979074,-0.05375667347622725,-0.200727437394938,1,1.7736130046207512,-1
6197,2004-07-21,-0.04650247394991711,-0.052488691503861436,-0.06139544006452227,-0.06868435768523379,-0.07429345253582258,-1,1.7702999257198089,1
6198,2004-07-22,-0.06132151356978914,-0.0691665719307693,-0.07126412912919522,-0.06569680222487838,-0.073590139825866,1,1.7260554520527958,-1
6199,2004-07-23,-0.05835570171888864,-0.0719980964824781,-0.07187330746652085,-0.07643585293372407,-0.25931879623208903,-1,1.6579440422894107,-1
6200,2004-07-26,-0.06901659296672072,-0.07904678526013575,-0.0767264282205472,-0.07858568169404766,-0.21825615416616326,-1,1.4780793867830293,1
6201,2004-07-27,-0.07115077514321358,-0.0721888729593661,-0.0713555058797942,-0.06772551387194417,-0.11146082420814277,1,1.4515066250584834,1
6202,2004-07-28,-0.0603696482798043,-0.06998992304155001,-0.0732845706146581,-0.06713002139842719,-0.142027876602409,1,1.4565351667401616,1
6203,2004-07-29,-0.059778489836550285,-0.06530083805698278,-0.05983188233205356,-0.0620733819199199,-0.15512031320313896,1,1.4812021767182575,1
6204,2004-07-30,-0.05475865288620824,-0.06507993897848066,-0.058268324599584836,-0.060771372952400086,-0.28058048046385303,1,1.3861280522242352,1
6205,2004-08-02,-0.05346612001875493,-0.060190036649820824,-0.05788251165261216,-0.055825757494379125,-0.29259089751080364,1,1.2419665857618691,-1
6206,2004-08-03,-0.04855649904935865,-0.06217812835633967,-0.055933140973170516,-0.06282027078500882,-0.2588859884105773,-1,1.1896821248126754,-1
6207,2004-08-04,-0.05550010584893343,-0.06636516998067463,-0.0628980799632585,-0.06389013861878476,-0.2421687863046865,-1,1.2061269544714799,-1
6208,2004-08-05,-0.05656218711986403,-0.07004012737757315,-0.07550807154589619,-0.08198705395803349,-0.2269123105963979,-1,1.2908761850554349,-1
6209,2004-08-06,-0.07452739201400244,-0.08820405615076783,-0.09352959735844188,-0.09887279816470558,-0.16004350217283494,-1,1.2851670097553611,1
6210,2004-08-09,-0.09129024075237024,-0.09948999088878382,-0.09176298018019796,-0.09761116156827164,-0.39538275511984056,1,1.1512454645962684,1
6211,2004-08-10,-0.09003778642344258,-0.08987084010673824,-0.09049385864410317,-0.08366250735809788,-0.30903759472824954,1,1.1147751556708927,-1
6212,2004-08-11,-0.07619065136281845,-0.08987084010673824,-0.08978315058389008,-0.08694276250882615,-0.21987918349683225,-1,1.1377288401081271,-1
6213,2004-08-12,-0.07944703261803036,-0.09313412194824644,-0.09293057199340524,-0.09961968702979447,-0.22274653531434746,-1,1.143854015025934,1
6214,2004-08-13,-0.09203169371509544,-0.10137767392325636,-0.09506269617404436,-0.09803507146467352,-0.3471787839989711,1,1.0345187071010389,1
6215,2004-08-16,-0.09045861107796237,-0.08824421961958635,-0.09092028348023112,-0.08335971457495378,-0.3303533799377024,1,1.0228583687152624,1
6216,2004-08-17,-0.07589006232387585,-0.08209920889034644,-0.07615786177237681,-0.08096765158811486,-0.2970271776812989,1,1.0439861894072535,1
6217,2004-08-18,-0.07351540891622889,-0.07367492130565292,-0.07657413363621575,-0.06738234871771398,-0.2890743339610208,1,1.1036444690302583,-1
6218,2004-08-19,-0.060028980702335824,-0.07367492130565292,-0.06911169900397861,-0.07135902726967387,-0.3069817575760688,-1,1.0717077628676153,1
6219,2004-08-20,-0.06397671674711586,-0.06856411989849097,-0.06577137112097721,-0.06417274521638616,-0.33376174153210736,1,1.018125501645296,-1
6220,2004-08-23,-0.05684273688954403,-0.06741946103716183,-0.06053243741997792,-0.06686760098636893,-0.43006148181846826,-1,0.8729371367261596,1
6221,2004-08-24,-0.05951797933613335,-0.06788134092857534,-0.06247165512713083,-0.0663528532550239,-0.3918661915700577,1,0.818597370537029,1
6222,2004-08-25,-0.059006977969930874,-0.06250947697409273,-0.0620452302910029,-0.05750121089444327,-0.3379275168141578,1,0.8612735418477059,1
6223,2004-08-26,-0.050219758398174434,-0.062017474481065336,-0.05268418984076787,-0.05737000068841426,-0.4291417651977558,1,0.8967466498239982,1
6224,2004-08-27,-0.050089503147966084,-0.059105622991719474,-0.050491147826396264,-0.05466505182565979,-0.5255497074394947,1,0.819853950328379,-1
6225,2004-08-30,-0.04740424106674511,-0.06102342862780591,-0.05604482366834676,-0.06336529779466825,-0.5267940299263411,-1,0.9143121766541802,1
6226,2004-08-31,-0.056041166119030136,-0.06456785475104401,-0.06054259039226668,-0.058227913573989265,-0.3671420447661999,1,0.9777161317159857,1
6227,2004-09-01,-0.0509411720916368,-0.059547421148723724,-0.056014364751480514,-0.05654236708115343,-0.3650321066363302,1,0.9318202751560543,1
6228,2004-09-02,-0.04926789310818937,-0.049637085217743605,-0.049496156542097935,-0.04402693204452871,-0.3778540383486153,1,0.9627884545604534,-1
6229,2004-09-03,-0.03684354616522712,-0.047940178660159295,-0.04140423762795768,-0.04875049946157728,-0.4829343673138955,-1,0.9629772351997721,1
6230,2004-09-07,-0.04153273517273212,-0.04464677421703722,-0.04134331979422495,-0.041009097305858666,-0.3259170997672072,1,1.0641623201010122,-1
6231,2004-09-08,-0.033847675410432154,-0.04568098353911517,-0.03866293510999293,-0.04608592296990889,-0.30865888788442675,-1,1.0281130207821034,1
6232,2004-09-09,-0.03888755163003703,-0.04743813529992726,-0.04135347276651394,-0.043956280395128236,-0.24103266577321825,1,1.0612368117966249,1
6233,2004-09-10,-0.03677340872280701,-0.04346195188688957,-0.040571693900279336,-0.03836470699973298,-0.3005978422087707,1,1.1020424878241233,1
6234,2004-09-13,-0.031222531136999663,-0.038923479910392064,-0.03147463072955225,-0.03644701937315351,-0.2797148648208295,1,1.0644234524393357,1
6235,2004-09-14,-0.02931880055702976,-0.039244787660940486,-0.030083673525992262,-0.03391365308751413,-0.3312730965584149,1,1.076366610018924,-1
6236,2004-09-15,-0.026803872264543026,-0.04037940565506498,-0.035058629947483835,-0.041947754933605606,-0.303411093048597,-1,1.0542509634525126,1
6237,2004-09-16,-0.034779501431154394,-0.04265868251051837,-0.034500216471602195,-0.03878861689613487,-0.3802885823446188,1,1.0361736609433736,1
6238,2004-09-17,-0.03164335579151943,-0.03856200869102487,-0.03132233614522078,-0.03369160504654173,-0.21327886421877829,1,1.01855929205281,-1
6239,2004-09-20,-0.02658344030265173,-0.040158506576562863,-0.034530675388468435,-0.04010071895642613,-0.3350060640189536,-1,1.1166554204321024,1
6240,2004-09-21,-0.03294590829360415,-0.037156287282375335,-0.032642222542759294,-0.032934623088681364,-0.2660814184432099,1,1.137456989591778,-1
6241,2004-09-22,-0.02583196770529514,-0.03940544153621482,-0.042318005133945784,-0.048821151110977734,-0.2363799816919671,-1,1.2168696814419664,-1
6242,2004-09-23,-0.041602872615152234,-0.05515956218029591,-0.04700867833135215,-0.05406955935214305,-0.28701849680884006,-1,1.1390715117590737,1
6243,2004-09-24,-0.04681308262349133,-0.05495874483620305,-0.046693936190400714,-0.05230326811713551,-0.3037356989147308,1,1.075133619812826,-1
6244,2004-09-27,-0.04505964656299261,-0.0586738657019201,-0.05189225800224477,-0.058954616253535236,-0.2993535197219245,-1,0.9441772897837256,1
6245,2004-09-28,-0.05166258578509915,-0.057007081745949685,-0.05387208759855264,-0.052353733580992816,-0.22734511841790964,1,0.9032731354989519,1
6246,2004-09-29,-0.04510974473614968,-0.053964698982943635,-0.0476483155855438,-0.04756960760731525,-0.22393675682350475,1,0.851889689044923,-1
6247,2004-09-30,-0.04036043792085598,-0.052448528035042914,-0.04535374384828447,-0.047791655648287655,-0.03723428281888031,-1,0.8952207564893178,1
6248,2004-10-01,-0.040580869882747284,-0.03705587861032879,-0.04037878742679312,-0.030714142678957543,-0.12693370382718727,1,0.8500449259166466,1
6249,2004-10-04,-0.02362764808638241,-0.028531182353588945,-0.023199958314214272,-0.027009977631827376,-0.15301037507326926,1,0.762281313026028,-1
6250,2004-10-05,-0.019950442176650728,-0.030800418341837933,-0.02266185078291012,-0.02770640103305897,-0.2155511052817149,-1,0.7120681199936414,1
6251,2004-10-06,-0.02064179696621885,-0.026603335850298115,-0.021737930304633047,-0.020065929805055,-0.21647082190242734,1,0.7196333362264183,-1
6252,2004-10-07,-0.013056933550233012,-0.026603335850298115,-0.024215255543090085,-0.03157205556453254,-0.19980772077422554,-1,0.6983064111204512,-1
6253,2004-10-08,-0.024479317030053127,-0.035770647608134816,-0.034682969972799675,-0.040161277513054906,-0.2841511449913248,-1,0.6651109825968085,1
6254,2004-10-11,-0.033006026101392624,-0.042518110369653306,-0.03270314037649179,-0.03789033163947378,-0.4723143453935513,1,0.7792846285140717,-1
6255,2004-10-12,-0.030751608309322838,-0.04433550733369319,-0.03917058372443085,-0.04046407029619925,-0.2687323663499693,-1,0.8121290966673447,-1
6256,2004-10-13,-0.033306615140335435,-0.04170480012607748,-0.04540450870972821,-0.04873031327603435,-0.14641005579521532,-1,0.8266748421285355,-1
6257,2004-10-14,-0.041512695903469295,-0.0538040451076693,-0.053090308732318285,-0.05918675738727911,-0.17708531014485948,-1,0.8586057494957076,1
6258,2004-10-15,-0.05189303738162186,-0.05560136033729992,-0.05300908495400807,-0.05423104883648645,-0.09290418886082714,1,0.7709490359072574,1
6259,2004-10-18,-0.046973396777593934,-0.054306088467901324,-0.05180088125164602,-0.04835686884349001,-0.2399506462194389,1,0.8666915621854786,-1
6260,2004-10-19,-0.04114196942210682,-0.05079178494627713,-0.051983634752843504,-0.059247315943907884,-0.04291488547622183,-1,0.8981067125315825,1
6261,2004-10-20,-0.05195315518941033,-0.0647184677591137,-0.06101978008983834,-0.05881331295473454,-0.07093919191910662,1,0.8734094454193979,1
6262,2004-10-21,-0.05152231090025915,-0.05991893323529554,-0.05673522578398237,-0.05595696770040814,-0.07781001608560541,1,0.8977704516813493,-1
6263,2004-10-22,-0.048686754299567016,-0.060651916541234085,-0.059781117470609824,-0.06680704242974016,-0.1878514047049639,-1,0.9073831916821993,-1
6264,2004-10-25,-0.059457861528344876,-0.072028219084092,-0.0650403571161866,-0.06775579315025855,-0.2360553758258333,-1,0.9508705547857702,1
6265,2004-10-26,-0.06038968754906712,-0.05767981984866068,-0.06045121364166794,-0.05131414502553127,-0.07110149485217353,1,0.8883114703666568,1
6266,2004-10-27,-0.04407772236911331,-0.04242774256481162,-0.04763816261325505,-0.03687092926955516,-0.040534442457907285,1,0.8634421794285365,1
6267,2004-10-28,-0.029799743019338,-0.03802984272917895,-0.034266698108960734,-0.03481193834417498,-0.10204725409026254,1,0.8467123080596415,1
6268,2004-10-29,-0.02769561974673939,-0.03729685942324017,-0.03018520324887998,-0.03202624473924881,-0.17097189966600626,1,0.8182114681601269,1
6269,2004-11-01,-0.024930200588467132,-0.03527864511510743,-0.02715961750683004,-0.03171335886333325,-0.2277238252617324,1,1.0316501421154116,1
6270,2004-11-02,-0.024619591914893126,-0.028179752001426618,-0.026631662947814636,-0.031662893399475936,-0.08538415296206077,1,1.0680248295430455,1
6271,2004-11-03,-0.02458953301099889,-0.021060777153336548,-0.02417464365393509,-0.01890522413633567,-0.026684592169531784,1,1.0970478541725786,1
6272,2004-11-04,-0.011904675567619474,-0.006903154394793226,-0.01219413635320053,-0.0002632817874274983,-0.018461243560808832,1,1.135612066570244,1
6273,2004-11-05,0.006601589596615647,0.002334443433475902,0.006406108879804543,0.004278609959734746,-0.05000211355347648,1,1.2550892865613588,-1
6274,2004-11-08,0.01111042518075522,-0.0017823121204266345,0.008091502279738247,0.002986694084986401,-0.2478493889620281,-1,1.3588041332951994,-1
6275,2004-11-09,0.009827911947933324,0.00041663779738970215,0.00825394983635846,0.002169153570497023,-0.19802238851048964,-1,1.2401148352982416,-1
6276,2004-11-10,0.009016321542788029,0.0007078229463242416,0.008284408753224707,0.0009882617162349956,-0.1690783654468924,-1,1.2007822398624817,1
6277,2004-11-11,0.007844024290911893,0.006280504244899704,0.008690527644775124,0.011656660775680469,-0.2292927536147125,1,1.242856567622269,1
6278,2004-11-12,0.018434778096324118,0.015688796815648026,0.01734086003479704,0.022446176948383717,-0.15430879853780444,1,1.219651360431485,-1
6279,2004-11-15,0.029145767517313518,0.016000063698991825,0.02588966270193124,0.02208282560861061,-0.19666986406826548,-1,1.2654023483703736,-1
6280,2004-11-16,0.02878506067058222,0.015327325596280838,0.021290366255123826,0.013624813866117485,-0.24476563323375694,-1,1.2002210571669667,1
