,Date,Open,High,Low,Close,Volume,up/down,true_value
5035,1999-12-02,0.24311506507131478,0.24147777764640008,0.24709246995710493,0.24940955410046664,-0.495631866777496,1,1
5036,1999-12-03,0.2544572914740836,0.2800146259778106,0.25858563458797906,0.27389539716405686,-0.4384471333602581,1,-1
5037,1999-12-06,0.2787649250899116,0.2666903951972526,0.26793652206592533,0.26383258367089957,-0.48692160936957235,-1,-1
5038,1999-12-07,0.26877534936238456,0.2593203986690463,0.25871762322773306,0.24954076430649588,-0.3954909570752185,-1,-1
5039,1999-12-08,0.2545875467242922,0.24812483173587224,0.25334670088698,0.2442015182303874,-0.4651730163386077,-1,1
5040,1999-12-09,0.24928716000427037,0.25090615195155763,0.24074686227663109,0.24847089647271972,-0.3758523021741235,1,1
5041,1999-12-10,0.25352546545336135,0.2540690251210193,0.2551437769820902,0.25748402831764394,-0.4488345210765397,1,-1
5042,1999-12-13,0.2624729991792206,0.2540690251210193,0.25966184965058736,0.25564708543323617,-0.45402821493468054,-1,-1
5043,1999-12-14,0.260649425676302,0.2507756206778972,0.2510216702328542,0.24348490864361289,-0.4268695241348192,-1,1
5044,1999-12-15,0.2485757659454394,0.2498719426294797,0.2455492181692137,0.25373949089942793,-0.42356936449579224,1,1
5045,1999-12-16,0.2587456950963319,0.25560527780332926,0.2578850795000547,0.25924022645988004,-0.4038766086170083,1,1
5046,1999-12-17,0.2642164156050879,0.2643006688025481,0.2684746295972295,0.26151117233346116,-0.2526643759763461,1,-1
5047,1999-12-20,0.2664708333971577,0.261680002462137,0.2606771468794632,0.25854380305864844,-0.4935219286476263,-1,1
5048,1999-12-21,0.2635250608155198,0.2690198763887292,0.26443374662630376,0.2740266073700861,-0.4616564527888249,1,1
5049,1999-12-22,0.2788951803401202,0.27258438424637654,0.27898295591609434,0.27675174241838346,-0.5230610624658022,1,1
5050,1999-12-23,0.281600481690604,0.2940919217987167,0.286090036518225,0.29916850146382185,-0.5887396493802078,1,-1
5051,1999-12-27,0.30385409020699045,0.2958490735595288,0.3010149057826993,0.2979169579601593,-0.5919857080415459,-1,1
5052,1999-12-28,0.30260163587806277,0.2953369893320921,0.3029947353790072,0.2984821711553619,-0.6283415650485316,1,1
5053,1999-12-29,0.30317275505205393,0.3001465647231149,0.30794938585592124,0.30433616496281546,-0.6757015609174531,1,1
5054,1999-12-30,0.3089841431382782,0.3057995729593274,0.3129649541665676,0.30535556733273406,-0.682832069776859,1,1
5055,1999-12-31,0.30999612623605177,0.30511679398941205,0.3084874933872254,0.3101800656774975,-0.7805546657764396,1,-1
5056,2000-01-03,0.3147855115898711,0.3107195978896014,0.28835414933861786,0.2960194565191228,-0.47880646271622734,-1,-1
5057,2000-01-04,0.3007279642019871,0.2878465023974302,0.24679803376073098,0.239699998854311,-0.437040507940345,-1,1
5058,2000-01-05,0.24481840295865642,0.24572506447396306,0.22674591349043366,0.24241504080983672,-0.3956532600082854,1,1
5059,2000-01-06,0.24751368467450857,0.24434946566692742,0.24138649953082272,0.24376751524121407,-0.3919743935254356,1,1
5060,2000-01-07,0.24885631571511918,0.27404030999104945,0.2501485146160211,0.2821414539583493,-0.3200741941767987,1,1
5061,2000-01-10,0.28695096658378283,0.2970238550224716,0.2915117237204218,0.2984216125987329,-0.4068521623899015,1,-1
5062,2000-01-11,0.30311263724426524,0.2913005607158266,0.2843538782568473,0.27920436396185094,-0.43433545905589666,-1,-1
5063,2000-01-12,0.28403525290603915,0.27517492798517373,0.2769015965968987,0.27283562242305237,-0.45565124426534953,-1,1
5064,2000-01-13,0.2777128634536124,0.2868223339425569,0.2821506832701868,0.2904278831237275,-0.42546289871490606,1,1
5065,2000-01-14,0.29517708661617975,0.3056991642872811,0.29984731396949227,0.3060418976411942,-0.3954368560975295,1,-1
5066,2000-01-18,0.3106774613909885,0.2978170835316384,0.30149209548027095,0.2959387117769511,-0.41123434158270783,-1,1
5067,2000-01-19,0.3006478071249358,0.29404171746269353,0.29883201674061644,0.2967057868275829,-0.39440893752143913,1,-1
5068,2000-01-20,0.3014092993569238,0.2983793720950982,0.2885369028398156,0.28627962199465257,-0.3874299113995624,-1,-1
5069,2000-01-21,0.2910590167826655,0.2857981654876836,0.2896131179024239,0.2820304299378629,-0.3284057447408996,-1,-1
5070,2000-01-24,0.2868407506028371,0.28671188440330575,0.2447572863306906,0.24182964142909144,-0.3792606637685284,-1,1
5071,2000-01-25,0.24693254586588623,0.24671911032722246,0.23772127653458114,0.2504087702848423,-0.4020371753755834,1,-1
5072,2000-01-26,0.2554492353025943,0.2451828576449125,0.24956979519556197,0.24441347317858814,-0.37844914910319394,-1,-1
5073,2000-01-27,0.24949757233153,0.251337909241357,0.2199535750292544,0.23883199287596432,-0.37184882982513995,-1,-1
5074,2000-01-28,0.24395671438035407,0.23095494881593676,0.20493732901418116,0.20007451663351333,-0.3900808593063218,-1,1
5075,2000-01-31,0.20548131739569653,0.22685827499644348,0.19878462780719378,0.23469382483966103,-0.4452638565490679,1,1
5076,2000-02-01,0.23984866418147144,0.2449418768320011,0.23396467678774058,0.24965178832698195,-0.45218878169325566,1,-1
5077,2000-02-02,0.2546977627052377,0.2530950610021691,0.25295073496771836,0.24949029884263835,-0.4210266185444108,-1,1
5078,2000-02-03,0.25453744855113486,0.2582861893469684,0.24790470774020554,0.26548785088542104,-0.3626516636180156,1,-1
5079,2000-02-04,0.27041856944193776,0.26845758782526935,0.2703529294706499,0.2648822653191326,-0.41751005499462795,-1,-1
5080,2000-02-07,0.2698173913640523,0.25966178815400426,0.26294125969985627,0.2647510551131036,-0.4862182966596158,-1,1
5081,2000-02-08,0.269687136113844,0.2744017812104164,0.2740181524668915,0.28239378127763604,-0.4161034295747148,1,-1
5082,2000-02-09,0.2872014574495684,0.27713289709007866,0.26123556035534506,0.25210440987044963,-0.41458860219942373,-1,1
5083,2000-02-10,0.2571225142860417,0.2545911502156606,0.2559357088206133,0.257272073369443,-0.4100982210512395,1,-1
5084,2000-02-11,0.26226258685196074,0.24929961319881502,0.22797442313737343,0.2272854947454007,-0.4280056446662875,-1,1
5085,2000-02-14,0.23249425236200807,0.22731011402065235,0.22963951059272963,0.23013174690695587,-0.48124100671223086,1,1
5086,2000-02-15,0.23531978932806905,0.2401523831753876,0.22529403845314117,0.24235448225320794,-0.39208259548081353,1,-1
5087,2000-02-16,0.2474535668667201,0.23696942827151646,0.23476676159855245,0.22784061484783183,-0.43173861212682624,-1,1
5088,2000-02-17,0.23304533226673643,0.23228034328694946,0.2291724738674467,0.22843610732134856,-0.42308245569659153,1,-1
5089,2000-02-18,0.2336364907099902,0.22094420421291008,0.19389089516401217,0.18587353510405255,-0.419024882369919,-1,1
5090,2000-02-22,0.19138369146928663,0.19033964097316566,0.18024530040792142,0.19201013550910748,-0.45272979147014536,1,1
5091,2000-02-23,0.19747562932519092,0.20238868161873433,0.19096683914484996,0.2006094505504013,-0.4453179575267569,1,-1
5092,2000-02-24,0.20601235803116183,0.19705698113307024,0.1782147059501698,0.1932818651983129,-0.32559249390107337,-1,-1
5093,2000-02-25,0.19873810328875,0.194386110456636,0.17747353897309043,0.1730250280059691,-0.4066357584791456,-1,1
5094,2000-02-28,0.17862869658348732,0.1930607159856233,0.17333112627927696,0.18785178128726102,-0.42757283684477576,1,1
5095,2000-02-29,0.19334753985704523,0.2019067199929118,0.1966626565988432,0.20639279270845456,-0.33138129851379283,1,1
5096,2000-03-01,0.21175360867496623,0.21579323933692962,0.215313666693292,0.21928167217762384,-0.293618816086894,1,1
5097,2000-03-02,0.22454868209929119,0.2189059081703681,0.21930378480277377,0.221875597019892,-0.3344650542420639,1,1
5098,2000-03-03,0.2271237281995664,0.2433252972120541,0.2308883261842469,0.24954076430649588,-0.3605958264658349,1,-1
5099,2000-03-06,0.2545875467242922,0.24218063835072495,0.23392406489858558,0.231484221338333,-0.4262203124025516,-1,-1
5100,2000-03-07,0.2366624203686794,0.23160760518423848,0.1986323332228623,0.195492252515265,-0.27197842501130726,-1,1
5101,2000-03-08,0.20093240327303108,0.2060837207500421,0.1952107815615507,0.20667539930605575,-0.3320846112237494,1,1
5102,2000-03-09,0.212034158444646,0.23422827152464956,0.20664302835869258,0.24199113091343508,-0.3753653933749228,1,-1
5103,2000-03-10,0.24709286001998904,0.24591584095085128,0.2413560406139565,0.2353095034987207,-0.3668174389000661,-1,-1
5104,2000-03-13,0.24045986189398805,0.230784254073458,0.21370949707166806,0.22375291227538563,-0.4331993385244283,-1,-1
5105,2000-03-14,0.22898738024101065,0.22753101309915447,0.20793245583936484,0.1990551142635947,-0.3910546769047232,-1,1
5106,2000-03-15,0.20446933429792297,0.2303826193852723,0.205739413824993,0.23235222731667968,-0.27809183549016053,1,1
5107,2000-03-16,0.23753412858161319,0.2911097842389384,0.2414372643922667,0.2992997116698511,-0.1809805805384651,1,1
5108,2000-03-17,0.303984345457199,0.3100468597868904,0.3035429958826001,0.30535556733273406,-0.28225761077221095,1,-1
5109,2000-03-20,0.30999612623605177,0.30298813014202813,0.29863911026712997,0.29744258259990036,-0.48475757026201366,-1,1
5110,2000-03-21,0.30214073268501757,0.32670465847938923,0.2961719380009617,0.3350292600808606,-0.4062570516353229,1,1
5111,2000-03-22,0.33945385205243017,0.33791026627976795,0.3380732546366665,0.3418622838871471,-0.4013338626656269,1,1
5112,2000-03-23,0.34623714469790257,0.3654423241548924,0.3432106586147783,0.3688209346797477,-0.399548530401891,1,1
5113,2000-03-24,0.37299958879842865,0.3858955706507451,0.368024522888503,0.368931958700234,-0.4136688855787113,1,-1
5114,2000-03-27,0.3731098047793744,0.36758102886948096,0.3696794573715707,0.36529844530250405,-0.49546956384442914,-1,-1
5115,2000-03-28,0.3695027363120626,0.3602813184117071,0.35813552787925257,0.3490182866621204,-0.4640368958071394,-1,1
5116,2000-03-29,0.3533410656515802,0.35434716589376464,0.34834806259288986,0.34981564099106666,-0.4084210907428815,1,-1
5117,2000-03-30,0.35413261678746244,0.350260532941476,0.32517897982994387,0.32902386988183513,-0.33727830508189016,-1,1
5118,2000-03-31,0.3334921694467347,0.3527004636722035,0.33507812781148305,0.33978310677622375,-0.31888397266764146,1,1
5119,2000-04-03,0.3441730999638296,0.34002888925994723,0.33769759466198257,0.34724190233434143,-0.4301696837738462,1,-1
5120,2000-04-04,0.3515876295910815,0.35936759949608493,0.2660683751647939,0.3358972660592073,-0.1630406963368037,-1,-1
5121,2000-04-05,0.34031554063073255,0.3393862737588501,0.32865129635269896,0.328468749779404,-0.3822362175414216,-1,1
5122,2000-04-06,0.33294108954200635,0.34461756557246787,0.3381138665258215,0.34256880038114995,-0.43758151771723464,1,1
5123,2000-04-07,0.3469385191221019,0.35156584567807925,0.35229756881321667,0.35771853263112885,-0.500555055747192,1,-1
5124,2000-04-10,0.3619779907038652,0.3601106236692283,0.354338316243257,0.3457178453258492,-0.5210593262913105,-1,-1
5125,2000-04-11,0.35006464512710544,0.3456618157617505,0.33751484116078484,0.34181181842328956,-0.4573824755513965,-1,-1
5126,2000-04-12,0.3461870465247453,0.34192661316162415,0.3165692593290769,0.30808070238103147,-0.3467459761774594,-1,-1
5127,2000-04-13,0.3127014275865356,0.3102376362637786,0.28934914062291617,0.28117251705228796,-0.4245972830718826,-1,-1
5128,2000-04-14,0.28598908165916637,0.27307638673940393,0.18788033556906752,0.1964410032357834,-0.29058916133631185,-1,1
5129,2000-04-17,0.20187424892838474,0.23393708637571503,0.1950889458940857,0.24173880359414826,-0.33116489460303694,1,1
5130,2000-04-18,0.24684236915420352,0.2741808821319143,0.24718384670770366,0.28228275725714974,-0.3827231263406223,1,-1
5131,2000-04-19,0.28709124146862264,0.2802857293923359,0.274038458411469,0.268011124078289,-0.4411521822447064,-1,1
5132,2000-04-20,0.27292347809979306,0.2680358714026744,0.27182511045251967,0.27514694066771933,-0.4980664107734995,1,-1
5133,2000-04-24,0.2800073597842078,0.2670819890182335,0.2566464168808264,0.27042337325067056,-0.5129441796379653,-1,1
5134,2000-04-25,0.2753181707767026,0.3103882492718483,0.27972412289317344,0.3184463086573328,-0.4034438007954966,1,-1
5135,2000-04-26,0.3229915923530052,0.31567978628869386,0.30725898374028565,0.3018431710482619,-0.44212599984310785,-1,1
5136,2000-04-27,0.30650929338431715,0.30189367561672237,0.28474984417610877,0.30580975650745035,-0.3818575106975988,1,-1
5137,2000-04-28,0.31044700979446577,0.3063216980539687,0.29829390920931226,0.2932034836358822,-0.45024114649645286,-1,1
5138,2000-05-01,0.2979324861398206,0.3142439422784302,0.3026393813489007,0.3091707564003503,-0.4601416254135338,1,-1
5139,2000-05-02,0.313783548126729,0.30092975236507685,0.29531908832870607,0.28700632467419857,-0.4356879834981208,-1,-1
5140,2000-05-03,0.29178043047612784,0.2788800079836861,0.2477422601835853,0.2555259683199784,-0.4464540780582252,-1,-1
5141,2000-05-04,0.26052919006072484,0.25347661395594556,0.2544229159495883,0.2499444880173546,-0.4820525213775653,-1,1
5142,2000-05-05,0.2549883321095489,0.26857807823172497,0.25456505756163084,0.27321915994836843,-0.5471359975373924,1,-1
5143,2000-05-08,0.2780936095696065,0.2651641833821473,0.26671816539127435,0.26468040346370336,-0.5568200725437175,-1,-1
5144,2000-05-09,0.2696169986714241,0.2628045795890566,0.25128564751236193,0.252538412859623,-0.49785000686274367,-1,-1
5145,2000-05-10,0.25756337820982433,0.2445904464798388,0.2241670585290891,0.2231776059874118,-0.4384471333602581,-1,1
5146,2000-05-11,0.22841626106701968,0.24270276344536626,0.23219805960949666,0.2481681036895756,-0.4670124495800326,1,1
5147,2000-05-12,0.25322487641441876,0.26265396658098716,0.2573368189964618,0.26144052068406093,-0.518624782295307,1,1
5148,2000-05-15,0.2664006959547378,0.28500493697851703,0.2662003638045477,0.29313283198648177,-0.5205724174921097,1,1
5149,2000-05-16,0.29786234869740047,0.30308853881407466,0.30094383497667804,0.3069401828978551,-0.4659845310039422,1,-1
5150,2000-05-17,0.31156920887318484,0.29871072071285126,0.291714783166197,0.28853038168269074,-0.5390208508840474,-1,-1
5151,2000-05-18,0.29329339530547244,0.2906780269491388,0.2865570732435077,0.27784179643770235,-0.5458375740728572,-1,-1
5152,2000-05-19,0.2826826022307974,0.2697629005618726,0.2511739648171857,0.24730009771122916,-0.5210593262913105,-1,-1
5153,2000-05-22,0.2523631878361166,0.2429939485943008,0.21765900329199506,0.2410121009146023,-0.5127818767048985,-1,-1
5154,2000-05-23,0.24612095546074114,0.2361862406295545,0.22243090026771145,0.2139020537304293,-0.5122949679056978,-1,1
5155,2000-05-24,0.21920821684074349,0.23415798545421715,0.20990213246338374,0.23932655442176645,-0.35951380691205553,1,-1
5156,2000-05-25,0.24444767647729373,0.24409844398681138,0.22293854888214934,0.22163336279337667,-0.45029524747414185,-1,-1
5157,2000-05-26,0.22688325696841227,0.22378576963182353,0.2186946064654484,0.21810078032336158,-0.5919857080415459,-1,1
5158,2000-05-30,0.22337638484741482,0.25494258056782315,0.22709111454825134,0.2629443915070102,-0.5261989191717622,1,-1
5159,2000-05-31,0.26788360188018817,0.26703178468221034,0.2651444546865169,0.2610771693442878,-0.4632794821194939,-1,1
5160,2000-06-01,0.2660399891080065,0.2814103065192555,0.27032247055378344,0.2895497840526094,-0.4634958860302497,1,1
5161,2000-06-02,0.294305378403246,0.3159709714376284,0.29896400538037016,0.3182646329874463,-0.3540496081654699,1,-1
5162,2000-06-05,0.32281123892963953,0.30999665545086724,0.31507677240262943,0.3085449846485192,-0.5292285739223443,-1,-1
5163,2000-06-06,0.313162330779581,0.30405246206571995,0.3049847179476038,0.29866384682524827,-0.4689059837991464,-1,1
5164,2000-06-07,0.30335310847541935,0.30734586650884227,0.30530961306084403,0.3123097082522779,-0.5205724174921097,1,-1
5165,2000-06-08,0.3168996544971009,0.30835999409651094,0.30676148809813647,0.3025295013567221,-0.5207347204251767,-1,-1
5166,2000-06-09,0.3071906285392539,0.30536781566952803,0.3052080833379565,0.2977655615685874,-0.5576856881867409,-1,-1
5167,2000-06-12,0.302461360993223,0.2955880110122081,0.29610086719494044,0.2867136249838259,-0.564123704531728,-1,1
5168,2000-06-13,0.2914898610718166,0.3031086205484839,0.29243564419869883,0.3103718344401555,-0.4765883226309797,1,1
5169,2000-06-14,0.3149758846478682,0.3163625652586093,0.31815312300612314,0.3114820746450173,-0.4799425832476956,1,1
5170,2000-06-15,0.3160780444573244,0.31477610824027613,0.31501585456889675,0.3197483176248526,-0.43574208447580975,1,-1
5171,2000-06-16,0.3242841252204585,0.3135009181052868,0.3107516062076185,0.3053454742399626,-0.30622434388842323,-1,1
5172,2000-06-19,0.30998610660142034,0.32169426574427357,0.3093606490040585,0.3270859960697125,-0.484270661462813,1,-1
5173,2000-06-20,0.33156839959750173,0.3200776861243263,0.3206609071614464,0.31694243783438353,-0.4248677879603274,-1,1
5174,2000-06-21,0.32149866679292344,0.3149267212483458,0.3184475592024971,0.32015204133571157,-0.4367159020742112,1,-1
5175,2000-06-22,0.3246849106057154,0.31185421588372586,0.29817207354184705,0.29295115631659546,-0.42962867399695653,-1,-1
5176,2000-06-23,0.29768199527403505,0.29258579171802057,0.28830338447717413,0.2821515470511207,-0.5243594859303374,-1,1
5177,2000-06-26,0.28696098621841426,0.2923046474362907,0.2915218766927105,0.29611029435406594,-0.5019616811671052,1,-1
5178,2000-06-27,0.3008181409136698,0.29600972743480286,0.3007306225586141,0.29130598219484544,-0.4189166804145411,-1,1
5179,2000-06-28,0.2960487948291133,0.3003072185983892,0.3007306225586141,0.2956157328082638,-0.39045956615014454,1,-1
5180,2000-06-29,0.30032717881673016,0.28776617545979316,0.2845670906749113,0.28307001849332475,-0.3819116116752878,-1,1
5181,2000-06-30,0.2878727729698737,0.28730429556837966,0.28870950336872453,0.29539368476729144,-0.1932074014961716,1,1
5182,2000-07-03,0.30010674685483885,0.30226518770329397,0.3010352117272768,0.3104727653678701,-0.738437054645579,1,-1
5183,2000-07-05,0.3150760809941823,0.30222502423447545,0.2925067150047201,0.2869457661175698,-0.4314681072383814,-1,1
5184,2000-07-06,0.29172031266833937,0.29430278001001414,0.2895725060132689,0.2974829549709862,-0.47042081117443746,1,1
5185,2000-07-07,0.30218081122354323,0.3168646086188413,0.3069442415993342,0.3199199002019677,-0.47886056369391633,1,-1
5186,2000-07-10,0.32445445900919273,0.31931458021677367,0.3253109684696976,0.3166093657729248,-0.5291744729446555,-1,1
5187,2000-07-11,0.32116801885008633,0.32153361186899926,0.3209654963301091,0.3219183325707191,-0.4524592865817005,1,1
5188,2000-07-12,0.3264383466662142,0.3304900654155387,0.3315245875104177,0.33407041626757095,-0.4412603842000844,1,1
5189,2000-07-13,0.33850198676244536,0.33420518628125573,0.34042874420765856,0.3370175993568405,-0.42741053391170886,1,1
5190,2000-07-14,0.3414277200748202,0.3428403320772465,0.34541385360143867,0.35128923253570155,-0.4632253811418049,1,1
5191,2000-07-17,0.35559548344365,0.35020028773824796,0.3562775339504099,0.35180398026704657,-0.49276451495998075,1,-1
5192,2000-07-18,0.35610648480985246,0.34334237543747853,0.34215474949674723,0.33489804987483157,-0.49152019247313455,-1,-1
5193,2000-07-19,0.33932359680222185,0.3284216467713828,0.33054990217069685,0.323008386590038,-0.4909250817185559,-1,1
5194,2000-07-20,0.3275204672064076,0.33473735224310164,0.3326211085176035,0.3367450858520108,-0.40696036434527944,1,-1
5195,2000-07-21,0.34115718993977184,0.3283614015681548,0.3285091547406565,0.3212219091694875,-0.45905960585975447,-1,-1
5196,2000-07-24,0.325746991876646,0.31863180124685825,0.31418331084121864,0.30517389166284753,-0.5066684662260452,-1,1
5197,2000-07-25,0.30981577281268613,0.30894236439438,0.31468080648336777,0.3154486601042057,-0.45846449510517584,1,-1
5198,2000-07-26,0.320015760867473,0.3071751717663633,0.302629228376612,0.2931933905431108,-0.31433949054176824,-1,-1
5199,2000-07-27,0.29792246650518917,0.297576102718727,0.2954307710238823,0.2903673245670985,-0.3572956668268079,-1,-1
5200,2000-07-28,0.29511696880839106,0.2893124690093078,0.2635098261480269,0.26036055975751354,-0.45272979147014536,-1,1
5201,2000-07-31,0.26532859504917583,0.2702046987188768,0.26840355879120825,0.2714024032495033,-0.4675534593569222,1,1
5202,2000-08-01,0.2762900753359505,0.27611876950241,0.27881035538718535,0.2787400816943632,-0.47507349525568865,1,1
5203,2000-08-02,0.2835743497129938,0.2842016676021456,0.28340965183399275,0.27934566726065163,-0.4448851497052452,1,1
5204,2000-08-03,0.2841755277908792,0.2868122930753523,0.2752263561692538,0.29333469384191124,-0.3901890612616997,1,1
5205,2000-08-04,0.298062741390029,0.2955880110122081,0.3015022484525597,0.3038012310459275,-0.4657140261154974,1,1
5206,2000-08-07,0.30845310250281294,0.3135310407069007,0.3110561953762812,0.3203438100983694,-0.5204642155367317,1,1
5207,2000-08-08,0.32487528366371227,0.317266243307027,0.3231280794276145,0.3238562063828415,-0.44612947219209137,1,-1
5208,2000-08-09,0.3283621165154469,0.3230999871529231,0.32165589844574477,0.3138337652607701,-0.4126950679803099,-1,-1
5209,2000-08-10,0.3184126193264455,0.3078579507362789,0.31021349867631437,0.301096282183173,-0.4739373747242203,-1,1
5210,2000-08-11,0.30576784042159194,0.30843028016694335,0.30327901860309237,0.31279417670530857,-0.5309057042307024,1,1
5211,2000-08-14,0.3173805969594091,0.3244153407567312,0.3190161256506675,0.3326977556506507,-0.5588759096958982,1,-1
5212,2000-08-15,0.33713931645257195,0.3259013891030178,0.3334130403561266,0.32550138050459154,-0.4982287137065664,-1,-1
5213,2000-08-16,0.32999531696036866,0.3288835266627961,0.3263059597539959,0.32087874401525734,-0.4798884822700067,-1,1
5214,2000-08-17,0.3254063242991776,0.33212672676989496,0.3304788313646754,0.33724974049058437,-0.4838919546189902,1,-1
5215,2000-08-18,0.3416581716713429,0.3322773397779647,0.33975864803660044,0.3328592451349943,-0.5385339420848467,-1,1
5216,2000-08-21,0.3372996306066747,0.33566111202592847,0.3419313841063948,0.34069148512565633,-0.5871166200495389,1,-1
5217,2000-08-22,0.34507486708065765,0.34129403852773194,0.3483176036760236,0.33932891760150774,-0.5399405675047598,-1,1
5218,2000-08-23,0.34372221640541584,0.34003893012715186,0.3402967555679046,0.34724190233434143,-0.5116998571511192,1,1
5219,2000-08-24,0.35157760995645004,0.34401511354018954,0.3522061920626179,0.3496036860428657,-0.5300400885876789,1,-1
5220,2000-08-25,0.35392220446020256,0.34633455386446144,0.35610493342150096,0.34772637078737206,-0.6120030697864636,-1,1
5221,2000-08-28,0.3520585524187583,0.3568573826949248,0.3574857376527722,0.3554374936647763,-0.5860346004957595,1,-1
5222,2000-08-29,0.35971355327716403,0.34768003006988324,0.3564805933961851,0.35114792923690086,-0.5524919943286001,-1,-1
5223,2000-08-30,0.35545520855880997,0.34334237543747853,0.3510284472771219,0.34383043697758386,-0.5401569714155157,-1,1
5224,2000-08-31,0.34819097345102956,0.3581225319627095,0.35356669034931143,0.3590609139697348,-0.41128844256039676,1,1
5225,2000-09-01,0.3633106021098444,0.36302247515857394,0.3667046364909645,0.3621796796361194,-0.5675861671038218,1,-1
5226,2000-09-05,0.3664066692109535,0.353664386923849,0.35521147186009033,0.34836223563197466,-0.5292826749000333,-1,-1
5227,2000-09-06,0.35268978940053775,0.3454710392848622,0.3429365283629816,0.3333941790518823,-0.44456054383911137,-1,1
5228,2000-09-07,0.33783067124214006,0.33817132882708856,0.3430685170027356,0.3437496922354122,-0.44975423769725215,1,-1
5229,2000-09-08,0.3481108163739783,0.3353297634081754,0.3406622625703,0.3356651249254634,-0.46300897723104906,-1,-1
5230,2000-09-11,0.3400850890342098,0.3395971319701476,0.3336871706079231,0.3303763443132123,-0.4963892804651415,-1,-1
5231,2000-09-12,0.3348348004873451,0.32972695950798603,0.3302960778634779,0.3230386658683524,-0.44667048196898107,-1,1
5232,2000-09-13,0.32755052611030183,0.32020821739798677,0.3241433766564903,0.32598584895762217,-0.40495862817078765,1,-1
5233,2000-09-14,0.3304762594226769,0.3269456392923006,0.32731110401058294,0.32190823947794744,-0.43433545905589666,-1,-1
5234,2000-09-15,0.32642832703158253,0.313691694582175,0.3105485467618433,0.3067080417641112,-0.2967025718151651,-1,-1
5235,2000-09-18,0.31133875727666216,0.3004477907392541,0.29196860747341596,0.2852097541608766,-0.46219746256571453,-1,1
5236,2000-09-19,0.2899969355117349,0.29381077751698675,0.2945982272962042,0.3007430239361716,-0.42843845248779927,1,-1
5237,2000-09-20,0.3054171532094923,0.2931380394142758,0.2808307968726482,0.29210333652379167,-0.3856445791358265,-1,-1
5238,2000-09-21,0.29684034596499553,0.28538648993229326,0.28626263704713373,0.2897920182791247,-0.38488716544818097,-1,-1
5239,2000-09-22,0.2945458496344001,0.28165128733216693,0.2716220510067447,0.2894589462176662,-0.34155228231931856,-1,-1
5240,2000-09-25,0.2942152016915633,0.2900554931824512,0.2858869770724498,0.2796787393221101,-0.4514313680056101,-1,-1
5241,2000-09-26,0.284506175733716,0.28063715974449827,0.27504360266805605,0.2677487036662307,-0.38423795371591335,-1,-1
5242,2000-09-27,0.27266296759937614,0.2697729414290772,0.26914472576828763,0.2671027457288564,-0.34739518790972695,-1,1
5243,2000-09-28,0.27202171098296507,0.2943429434788327,0.27558171019936023,0.2991180359999645,-0.3303533799377024,1,-1
5244,2000-09-29,0.30380399203383335,0.29092904862925484,0.286252484074845,0.2771352799436993,-0.33527656890739843,-1,-1
5245,2000-10-02,0.2819912474412293,0.2781871881465659,0.2796936639763072,0.2768526733460981,-0.414209895355601,-1,-1
5246,2000-10-03,0.28170067803691806,0.2874448677092445,0.2750740615849223,0.2669917217083703,-0.38883653681947555,-1,1
5247,2000-10-04,0.2719114950020195,0.27255426164476265,0.26596684544190624,0.27492489262674696,-0.35134455928102154,1,1
5248,2000-10-05,0.27978692782231657,0.2767513441363025,0.2816937995171926,0.27690313880995543,-0.3466377742220814,1,-1
5249,2000-10-06,0.28175077621007516,0.27587778868949864,0.2464223737860468,0.24935908863660933,-0.3607040284212128,-1,-1
5250,2000-10-09,0.25440719330092654,0.2421304340147018,0.24177231247779565,0.24233429606766502,-0.5952317667028839,-1,-1
5251,2000-10-10,0.2474335275974573,0.2412669194351026,0.23301029739259727,0.2271845638176861,-0.4181051657492066,-1,-1
5252,2000-10-11,0.23239405601569396,0.2193677880617816,0.19830743810962212,0.2045457567312751,-0.23226830738760562,-1,-1
5253,2000-10-12,0.209920015537416,0.20722837961137125,0.17636686499361565,0.16941170079378234,-0.231673196633027,-1,1
5254,2000-10-13,0.17504166738543858,0.20646527370381856,0.17537187370931734,0.2142149396063451,-0.3207775068867553,1,1
5255,2000-10-16,0.21951882551431773,0.21179697418948265,0.21393286246202076,0.21466912878106115,-0.4389881431371478,1,-1
5256,2000-10-17,0.2199697090727315,0.21331314513738336,0.19086530942196225,0.18978965509938364,-0.3545365169646706,-1,-1
5257,2000-10-18,0.19527130970627818,0.18887367436128832,0.1537561957065513,0.18187667036654998,-0.20294557748018563,-1,1
5258,2000-10-19,0.187415916155244,0.22228968041833208,0.1906520970038985,0.22894076195992216,-0.2807427833969199,1,1
5259,2000-10-20,0.23413747244156127,0.24090544821573562,0.23132490399266356,0.23718681875421457,-0.34593446151212487,1,-1
5260,2000-10-23,0.24232351393543253,0.2393892772678349,0.23696995658521303,0.23602611308549523,-0.4165903383739155,-1,1
5261,2000-10-24,0.241171255952819,0.24810475000146298,0.23735576953218596,0.2383979898867912,-0.35610544531765065,1,-1
5262,2000-10-25,0.24352587009120313,0.23052319152613737,0.21103926535972478,0.2048586426071909,-0.27116691034597273,-1,-1
5263,2000-10-26,0.2102306242109902,0.20500934795914563,0.18626601297515483,0.20439436033970315,-0.27755082571327083,-1,1
5264,2000-10-27,0.2097697210179448,0.21690777559664462,0.21298863603916643,0.21967530279571112,-0.39522045218677365,1,1
