Date,Open,High,Low,Close*,Adj Close**,Volume
2006-08-23,"1,298.73","1,301.50","1,289.82","1,292.99","1,292.99","1,893,670,000"
2006-08-24,"1,292.97","1,297.23","1,291.40","1,296.06","1,296.06","1,930,320,000"
2006-08-25,"1,295.92","1,298.88","1,292.39","1,295.09","1,295.09","1,667,580,000"
2006-08-28,"1,295.09","1,305.02","1,293.97","1,301.78","1,301.78","1,834,920,000"
2006-08-29,"1,301.57","1,305.02","1,295.29","1,304.28","1,304.28","2,093,720,000"
2006-08-30,"1,303.70","1,306.74","1,302.15","1,305.37","1,305.37","2,060,690,000"
2006-08-31,"1,304.25","1,306.11","1,302.45","1,303.82","1,303.82","1,974,540,000"
2006-09-01,"1,303.80","1,312.03","1,303.80","1,311.01","1,311.01","1,800,520,000"
2006-09-05,"1,310.94","1,314.67","1,308.82","1,313.25","1,313.25","2,114,480,000"
2006-09-06,"1,313.04","1,313.04","1,299.28","1,300.26","1,300.26","2,329,870,000"
2006-09-07,"1,300.21","1,301.25","1,292.13","1,294.02","1,294.02","2,325,850,000"
2006-09-08,"1,294.02","1,300.14","1,294.02","1,298.92","1,298.92","2,132,890,000"
2006-09-11,"1,298.86","1,302.36","1,290.93","1,299.54","1,299.54","2,506,430,000"
2006-09-12,"1,299.53","1,314.28","1,299.53","1,313.00","1,313.00","2,791,580,000"
2006-09-13,"1,312.74","1,319.92","1,311.12","1,318.07","1,318.07","2,597,220,000"
2006-09-14,"1,318.00","1,318.00","1,313.25","1,316.28","1,316.28","2,351,220,000"
2006-09-15,"1,316.28","1,324.65","1,316.28","1,319.66","1,319.66","3,198,030,000"
2006-09-18,"1,319.85","1,324.87","1,318.16","1,321.18","1,321.18","2,325,080,000"
2006-09-19,"1,321.17","1,322.04","1,312.17","1,317.64","1,317.64","2,390,850,000"
2006-09-20,"1,318.28","1,328.53","1,318.28","1,325.18","1,325.18","2,543,070,000"
2006-09-21,"1,324.89","1,328.19","1,315.45","1,318.03","1,318.03","2,627,440,000"
2006-09-22,"1,318.03","1,318.03","1,310.94","1,314.78","1,314.78","2,162,880,000"
2006-09-25,"1,314.78","1,329.35","1,311.58","1,326.37","1,326.37","2,710,240,000"
2006-09-26,"1,326.35","1,336.60","1,325.30","1,336.35","1,336.35","2,673,350,000"
2006-09-27,"1,336.12","1,340.08","1,333.54","1,336.59","1,336.59","2,749,190,000"
2006-09-28,"1,336.56","1,340.28","1,333.75","1,338.88","1,338.88","2,397,820,000"
2006-09-29,"1,339.15","1,339.88","1,335.64","1,335.85","1,335.85","2,273,430,000"
2006-10-02,"1,335.82","1,338.54","1,330.28","1,331.32","1,331.32","2,154,480,000"
2006-10-03,"1,331.32","1,338.31","1,327.10","1,334.11","1,334.11","2,682,690,000"
2006-10-04,"1,333.81","1,350.20","1,331.48","1,350.20","1,350.20","3,019,880,000"
2006-10-05,"1,349.84","1,353.79","1,347.75","1,353.22","1,353.22","2,817,240,000"
2006-10-06,"1,353.22","1,353.22","1,344.21","1,349.59","1,349.59","2,523,000,000"
2006-10-09,"1,349.58","1,352.69","1,346.55","1,350.66","1,350.66","1,935,170,000"
2006-10-10,"1,350.62","1,354.23","1,348.60","1,353.42","1,353.42","2,376,140,000"
2006-10-11,"1,353.28","1,353.97","1,343.57","1,349.95","1,349.95","2,521,000,000"
2006-10-12,"1,349.94","1,363.76","1,349.94","1,362.83","1,362.83","2,514,350,000"
2006-10-13,"1,362.82","1,366.63","1,360.50","1,365.62","1,365.62","2,482,920,000"
2006-10-16,"1,365.61","1,370.20","1,364.48","1,369.06","1,369.06","2,305,920,000"
2006-10-17,"1,369.05","1,369.05","1,356.87","1,364.05","1,364.05","2,519,620,000"
2006-10-18,"1,363.93","1,372.87","1,360.95","1,365.80","1,365.80","2,658,840,000"
2006-10-19,"1,365.95","1,368.09","1,362.06","1,366.96","1,366.96","2,619,830,000"
2006-10-20,"1,366.94","1,368.66","1,362.10","1,368.60","1,368.60","2,526,410,000"
2006-10-23,"1,368.58","1,377.40","1,363.94","1,377.02","1,377.02","2,480,430,000"
2006-10-24,"1,377.02","1,377.78","1,372.42","1,377.38","1,377.38","2,876,890,000"
2006-10-25,"1,377.36","1,383.61","1,376.00","1,382.22","1,382.22","2,953,540,000"
2006-10-26,"1,382.21","1,389.45","1,379.47","1,389.08","1,389.08","2,793,350,000"
2006-10-27,"1,388.89","1,388.89","1,375.85","1,377.34","1,377.34","2,458,450,000"
2006-10-30,"1,377.30","1,381.22","1,373.46","1,377.93","1,377.93","2,770,440,000"
2006-10-31,"1,377.93","1,381.21","1,372.19","1,377.94","1,377.94","2,803,030,000"
2006-11-01,"1,377.76","1,381.95","1,366.26","1,367.81","1,367.81","2,821,160,000"
2006-11-02,"1,367.44","1,368.39","1,362.21","1,367.34","1,367.34","2,646,180,000"
2006-11-03,"1,367.31","1,371.68","1,360.98","1,364.30","1,364.30","2,419,730,000"
2006-11-06,"1,364.27","1,381.40","1,364.27","1,379.78","1,379.78","2,533,550,000"
2006-11-07,"1,379.75","1,388.19","1,379.19","1,382.84","1,382.84","2,636,390,000"
2006-11-08,"1,382.50","1,388.61","1,379.33","1,385.72","1,385.72","2,814,820,000"
2006-11-09,"1,385.43","1,388.92","1,377.31","1,378.33","1,378.33","3,012,050,000"
2006-11-10,"1,378.33","1,381.04","1,375.60","1,380.90","1,380.90","2,290,200,000"
2006-11-13,"1,380.58","1,387.61","1,378.80","1,384.42","1,384.42","2,386,340,000"
2006-11-14,"1,384.36","1,394.49","1,379.07","1,393.22","1,393.22","3,027,480,000"
2006-11-15,"1,392.91","1,401.35","1,392.13","1,396.57","1,396.57","2,831,130,000"
2006-11-16,"1,396.53","1,403.76","1,396.53","1,399.76","1,399.76","2,835,730,000"
2006-11-17,"1,399.76","1,401.21","1,394.55","1,401.20","1,401.20","2,726,100,000"
2006-11-20,"1,401.17","1,404.37","1,397.85","1,400.50","1,400.50","2,546,710,000"
2006-11-21,"1,400.43","1,403.49","1,399.99","1,402.81","1,402.81","2,597,940,000"
2006-11-22,"1,402.69","1,407.89","1,402.26","1,406.09","1,406.09","2,237,710,000"
2006-11-24,"1,405.94","1,405.94","1,399.25","1,400.95","1,400.95","832,550,000"
2006-11-27,"1,400.95","1,400.95","1,381.44","1,381.96","1,381.96","2,711,210,000"
2006-11-28,"1,381.61","1,387.91","1,377.83","1,386.72","1,386.72","2,639,750,000"
2006-11-29,"1,386.11","1,401.14","1,386.11","1,399.48","1,399.48","2,790,970,000"
2006-11-30,"1,399.47","1,406.30","1,393.83","1,400.63","1,400.63","4,006,230,000"
2006-12-01,"1,400.63","1,402.46","1,385.93","1,396.71","1,396.71","2,800,980,000"
2006-12-04,"1,396.67","1,411.23","1,396.67","1,409.12","1,409.12","2,766,320,000"
2006-12-05,"1,409.10","1,415.27","1,408.78","1,414.76","1,414.76","2,755,700,000"
2006-12-06,"1,414.40","1,415.93","1,411.05","1,412.90","1,412.90","2,725,280,000"
2006-12-07,"1,412.86","1,418.27","1,406.80","1,407.29","1,407.29","2,743,150,000"
2006-12-08,"1,407.27","1,414.09","1,403.67","1,409.84","1,409.84","2,440,460,000"
2006-12-11,"1,409.81","1,415.60","1,408.56","1,413.04","1,413.04","2,289,900,000"
2006-12-12,"1,413.00","1,413.78","1,404.75","1,411.56","1,411.56","2,738,170,000"
2006-12-13,"1,411.32","1,416.64","1,411.05","1,413.21","1,413.21","2,552,260,000"
2006-12-14,"1,413.16","1,427.23","1,413.16","1,425.49","1,425.49","2,729,700,000"
2006-12-15,"1,425.48","1,431.63","1,425.48","1,427.09","1,427.09","3,229,580,000"
2006-12-18,"1,427.08","1,431.81","1,420.65","1,422.48","1,422.48","2,568,140,000"
2006-12-19,"1,422.42","1,428.30","1,414.88","1,425.55","1,425.55","2,717,060,000"
2006-12-20,"1,425.51","1,429.05","1,423.51","1,423.53","1,423.53","2,387,630,000"
2006-12-21,"1,423.20","1,426.40","1,415.90","1,418.30","1,418.30","2,322,410,000"
2006-12-22,"1,418.10","1,418.82","1,410.28","1,410.76","1,410.76","1,647,590,000"
2006-12-26,"1,410.75","1,417.91","1,410.45","1,416.90","1,416.90","1,310,310,000"
2006-12-27,"1,416.63","1,427.72","1,416.63","1,426.84","1,426.84","1,667,370,000"
2006-12-28,"1,426.77","1,427.26","1,422.05","1,424.73","1,424.73","1,508,570,000"
2006-12-29,"1,424.71","1,427.00","1,416.84","1,418.30","1,418.30","1,678,200,000"
2007-01-03,"1,418.03","1,429.42","1,407.86","1,416.60","1,416.60","3,429,160,000"
2007-01-04,"1,416.60","1,421.84","1,408.43","1,418.34","1,418.34","3,004,460,000"
2007-01-05,"1,418.34","1,418.34","1,405.75","1,409.71","1,409.71","2,919,400,000"
2007-01-08,"1,409.26","1,414.98","1,403.97","1,412.84","1,412.84","2,763,340,000"
2007-01-09,"1,412.84","1,415.61","1,405.42","1,412.11","1,412.11","3,038,380,000"
2007-01-10,"1,408.70","1,415.99","1,405.32","1,414.85","1,414.85","2,764,660,000"
2007-01-11,"1,414.84","1,427.12","1,414.84","1,423.82","1,423.82","2,857,870,000"
2007-01-12,"1,423.82","1,431.23","1,422.58","1,430.73","1,430.73","2,686,480,000"
2007-01-16,"1,430.73","1,433.93","1,428.62","1,431.90","1,431.90","2,599,530,000"
2007-01-17,"1,431.77","1,435.27","1,428.57","1,430.62","1,430.62","2,690,270,000"
2007-01-18,"1,430.59","1,432.96","1,424.21","1,426.37","1,426.37","2,822,430,000"
2007-01-19,"1,426.35","1,431.57","1,425.19","1,430.50","1,430.50","2,777,480,000"
2007-01-22,"1,430.47","1,431.39","1,420.40","1,422.95","1,422.95","2,540,120,000"
2007-01-23,"1,422.95","1,431.33","1,421.66","1,427.99","1,427.99","2,975,070,000"
2007-01-24,"1,427.96","1,440.14","1,427.96","1,440.13","1,440.13","2,783,180,000"
2007-01-25,"1,440.12","1,440.69","1,422.34","1,423.90","1,423.90","2,994,330,000"
2007-01-26,"1,423.90","1,427.27","1,416.96","1,422.18","1,422.18","2,626,620,000"
2007-01-29,"1,422.03","1,426.94","1,418.46","1,420.62","1,420.62","2,730,480,000"
2007-01-30,"1,420.61","1,428.82","1,420.61","1,428.82","1,428.82","2,706,250,000"
2007-01-31,"1,428.65","1,441.61","1,424.78","1,438.24","1,438.24","2,976,690,000"
2007-02-01,"1,437.90","1,446.64","1,437.90","1,445.94","1,445.94","2,914,890,000"
2007-02-02,"1,445.94","1,449.33","1,444.49","1,448.39","1,448.39","2,569,450,000"
2007-02-05,"1,448.33","1,449.38","1,443.85","1,446.99","1,446.99","2,439,430,000"
2007-02-06,"1,446.98","1,450.19","1,443.40","1,448.00","1,448.00","2,608,710,000"
2007-02-07,"1,447.41","1,452.99","1,446.44","1,450.02","1,450.02","2,618,820,000"
2007-02-08,"1,449.99","1,450.45","1,442.81","1,448.31","1,448.31","2,816,180,000"
2007-02-09,"1,448.25","1,452.45","1,433.44","1,438.06","1,438.06","2,951,810,000"
2007-02-12,"1,438.00","1,439.11","1,431.44","1,433.37","1,433.37","2,395,680,000"
2007-02-13,"1,433.22","1,444.41","1,433.22","1,444.26","1,444.26","2,652,150,000"
2007-02-14,"1,443.91","1,457.65","1,443.91","1,455.30","1,455.30","2,699,290,000"
2007-02-15,"1,455.15","1,457.97","1,453.19","1,456.81","1,456.81","2,490,920,000"
2007-02-16,"1,456.77","1,456.77","1,451.57","1,455.54","1,455.54","2,399,450,000"
2007-02-20,"1,455.53","1,460.53","1,449.20","1,459.68","1,459.68","2,337,860,000"
2007-02-21,"1,459.60","1,459.60","1,452.02","1,457.63","1,457.63","2,606,980,000"
2007-02-22,"1,457.29","1,461.57","1,450.51","1,456.38","1,456.38","1,950,770,000"
2007-02-23,"1,456.22","1,456.22","1,448.36","1,451.19","1,451.19","2,579,950,000"
2007-02-26,"1,451.04","1,456.95","1,445.48","1,449.37","1,449.37","2,822,170,000"
2007-02-27,"1,449.25","1,449.25","1,389.42","1,399.04","1,399.04","4,065,230,000"
2007-02-28,"1,398.64","1,415.89","1,396.65","1,406.82","1,406.82","3,925,250,000"
2007-03-01,"1,406.80","1,409.46","1,380.87","1,403.17","1,403.17","3,874,910,000"
2007-03-02,"1,403.16","1,403.40","1,386.87","1,387.17","1,387.17","3,312,260,000"
2007-03-05,"1,387.11","1,391.86","1,373.97","1,374.12","1,374.12","3,480,520,000"
2007-03-06,"1,374.06","1,397.90","1,374.06","1,395.41","1,395.41","3,358,160,000"
2007-03-07,"1,395.02","1,401.16","1,390.64","1,391.97","1,391.97","3,141,350,000"
2007-03-08,"1,391.88","1,407.93","1,391.88","1,401.89","1,401.89","3,014,850,000"
